Country Name,Country Code,Series Name,Series Code,2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Somalia,SOM,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,42.096,41.919,41.753,..,..
Somalia,SOM,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,11.289,11.062,10.855,..,..
Somalia,SOM,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,6.265,6.168,6.072,..,..
South Africa,ZAF,"GNI per capita, PPP (constant 2017 international $)",NY.GNP.PCAP.PP.KD,12356.6026692082,12322.436997,12231.8404358606,12129.2301136108,..
South Africa,ZAF,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,63.153,63.538,63.857,..,..
South Africa,ZAF,Urban population (% of total population),SP.URB.TOTL.IN.ZS,65.341,65.85,66.355,66.856,..
South Africa,ZAF,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,28.2,28.2,27.8,27.5,..
South Africa,ZAF,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,21.314,20.908,20.51,..,..
South Africa,ZAF,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,9.599,9.498,9.435,..,..
South Africa,ZAF,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.457,2.43,2.405,..,..
South Sudan,SSD,"GNI per capita, PPP (constant 2017 international $)",NY.GNP.PCAP.PP.KD,..,..,..,..,..
South Sudan,SSD,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,57.12,57.365,57.604,..,..
South Sudan,SSD,Urban population (% of total population),SP.URB.TOTL.IN.ZS,19.092,19.346,19.615,19.899,..
South Sudan,SSD,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,62.4,62.4,62.4,62.4,..
South Sudan,SSD,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,35.738,35.37,35.01,..,..
South Sudan,SSD,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,10.694,10.574,10.459,..,..
South Sudan,SSD,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,4.855,4.775,4.696,..,..
Spain,ESP,"GNI per capita, PPP (constant 2017 international $)",NY.GNP.PCAP.PP.KD,38695.894091935,39669.928735671,40514.7469758024,41046.4353629644,..
Spain,ESP,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,83.3292682926829,83.2829268292683,83.4317073170732,..,..
Spain,ESP,Urban population (% of total population),SP.URB.TOTL.IN.ZS,79.84,80.08,80.321,80.565,..
Spain,ESP,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,2.7,2.7,2.6,2.6,..
Spain,ESP,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,8.8,8.4,7.9,..,..
Spain,ESP,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,8.8,9.1,9.1,..,..
Spain,ESP,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.34,1.31,1.26,..,..
Sri Lanka,LKA,"GNI per capita, PPP (constant 2017 international $)",NY.GNP.PCAP.PP.KD,11961.2475686223,12250.9454769153,12515.72946676,12707.366242819,..
Sri Lanka,LKA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,76.482,76.648,76.812,..,..
Sri Lanka,LKA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,18.311,18.384,18.476,18.585,..
Sri Lanka,LKA,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,7,6.7,6.4,6.1,..
Sri Lanka,LKA,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,16.364,16.106,15.831,..,..
Sri Lanka,LKA,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,6.459,6.554,6.651,..,..
Sri Lanka,LKA,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.211,2.206,2.199,..,..
St. Kitts and Nevis,KNA,"GNI per capita, PPP (constant 2017 international $)",NY.GNP.PCAP.PP.KD,..,24116.5906289058,..,..,..
St. Kitts and Nevis,KNA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,..,..,..,..,..
St. Kitts and Nevis,KNA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,30.79,30.773,30.776,30.799,..
St. Kitts and Nevis,KNA,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,13.9,13.5,13.2,12.9,..
St. Kitts and Nevis,KNA,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,..,..,..,..,..
St. Kitts and Nevis,KNA,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,..,..,..,..,..
St. Kitts and Nevis,KNA,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,..,..,..,..,..
St. Lucia,LCA,"GNI per capita, PPP (constant 2017 international $)",NY.GNP.PCAP.PP.KD,..,14139.639961013,..,..,..
St. Lucia,LCA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,75.752,75.907,76.057,..,..
St. Lucia,LCA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,18.558,18.612,18.678,18.754,..
St. Lucia,LCA,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,19,19.3,19.7,20,..
St. Lucia,LCA,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,12.271,12.143,12,..,..
St. Lucia,LCA,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,7.123,7.16,7.205,..,..
St. Lucia,LCA,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.461,1.448,1.436,..,..
St. Martin (French part),MAF,"GNI per capita, PPP (constant 2017 international $)",NY.GNP.PCAP.PP.KD,..,..,..,..,..
St. Martin (French part),MAF,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,79.6219512195122,79.7219512195122,79.8707317073171,..,..
St. Martin (French part),MAF,Urban population (% of total population),SP.URB.TOTL.IN.ZS,..,..,..,..,..
St. Martin (French part),MAF,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,..,..,..,..,..
St. Martin (French part),MAF,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,15.2,14.9,14.7,..,..
St. Martin (French part),MAF,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,4.2,4.3,4.4,..,..
St. Martin (French part),MAF,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.81,1.81,1.81,..,..
St. Vincent and the Grenadines,VCT,"GNI per capita, PPP (constant 2017 international $)",NY.GNP.PCAP.PP.KD,..,12158.0062404744,..,..,..
St. Vincent and the Grenadines,VCT,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,72.193,72.3,72.415,..,..
St. Vincent and the Grenadines,VCT,Urban population (% of total population),SP.URB.TOTL.IN.ZS,51.373,51.784,52.198,52.614,..
St. Vincent and the Grenadines,VCT,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,14.7,14.3,13.8,13.4,..
St. Vincent and the Grenadines,VCT,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,14.58,14.403,14.24,..,..
St. Vincent and the Grenadines,VCT,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,9.032,9.162,9.263,..,..
St. Vincent and the Grenadines,VCT,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.931,1.911,1.891,..,..
Sudan,SDN,"GNI per capita, PPP (constant 2017 international $)",NY.GNP.PCAP.PP.KD,4205.62723403885,4203.8277379556,3876.49052076286,3828.66021863712,..
Sudan,SDN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,64.663,64.881,65.095,..,..
Sudan,SDN,Urban population (% of total population),SP.URB.TOTL.IN.ZS,34.121,34.37,34.642,34.936,..
Sudan,SDN,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,44.2,43.1,42,41,..
Sudan,SDN,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,32.923,32.542,32.177,..,..
Sudan,SDN,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,7.34,7.261,7.188,..,..
Sudan,SDN,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,4.532,4.469,4.407,..,..
Suriname,SUR,"GNI per capita, PPP (constant 2017 international $)",NY.GNP.PCAP.PP.KD,..,14349.9725146155,..,..,..
Suriname,SUR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,71.358,71.463,71.57,..,..
Suriname,SUR,Urban population (% of total population),SP.URB.TOTL.IN.ZS,66.04,66.041,66.06,66.095,..
Suriname,SUR,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,17.6,17,16.6,16.1,..
Suriname,SUR,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,19.042,18.791,18.542,..,..
Suriname,SUR,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,7.219,7.277,7.335,..,..
Suriname,SUR,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.469,2.443,2.418,..,..
Sweden,SWE,"GNI per capita, PPP (constant 2017 international $)",NY.GNP.PCAP.PP.KD,51798.2724853726,53001.610672184,53441.7485786281,53928.4142687206,..
Sweden,SWE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,82.3073170731707,82.409756097561,82.5585365853659,..,..
Sweden,SWE,Urban population (% of total population),SP.URB.TOTL.IN.ZS,86.852,87.146,87.431,87.708,..
Sweden,SWE,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,2.3,2.2,2.2,2.1,..
Sweden,SWE,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,11.8,11.5,11.4,..,..
Sweden,SWE,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,9.2,9.1,9.1,..,..
Sweden,SWE,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.85,1.78,1.76,..,..
Switzerland,CHE,"GNI per capita, PPP (constant 2017 international $)",NY.GNP.PCAP.PP.KD,..,65821.3066175858,..,..,..
Switzerland,CHE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,83.6024390243903,83.5512195121951,83.7536585365854,..,..
Switzerland,CHE,Urban population (% of total population),SP.URB.TOTL.IN.ZS,73.739,73.761,73.797,73.849,..
Switzerland,CHE,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,3.7,3.7,3.6,3.6,..
Switzerland,CHE,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,10.5,10.3,10,..,..
Switzerland,CHE,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,7.8,7.9,7.8,..,..
Switzerland,CHE,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.54,1.52,1.52,..,..
Syrian Arab Republic,SYR,"GNI per capita, PPP (constant 2017 international $)",NY.GNP.PCAP.PP.KD,..,..,..,..,..
Syrian Arab Republic,SYR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,70.315,70.967,71.779,..,..
Syrian Arab Republic,SYR,Urban population (% of total population),SP.URB.TOTL.IN.ZS,52.835,53.5,54.162,54.821,..
Syrian Arab Republic,SYR,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,18,18.1,18,17.9,..
Syrian Arab Republic,SYR,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,24.525,24.115,23.685,..,..
Syrian Arab Republic,SYR,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,5.726,5.584,5.373,..,..
Syrian Arab Republic,SYR,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.889,2.847,2.808,..,..
Tajikistan,TJK,"GNI per capita, PPP (constant 2017 international $)",NY.GNP.PCAP.PP.KD,..,3614.10331423744,..,..,..
Tajikistan,TJK,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,70.397,70.647,70.879,..,..
Tajikistan,TJK,Urban population (% of total population),SP.URB.TOTL.IN.ZS,26.851,26.982,27.134,27.309,..
Tajikistan,TJK,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,32.1,31.3,30.4,29.6,..
Tajikistan,TJK,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,31.822,31.364,30.761,..,..
Tajikistan,TJK,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,5.078,4.961,4.856,..,..
Tajikistan,TJK,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,3.618,3.606,3.585,..,..
Tanzania,TZA,"GNI per capita, PPP (constant 2017 international $)",NY.GNP.PCAP.PP.KD,2387.02076588639,2472.82478711515,..,..,..
Tanzania,TZA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,63.844,64.479,65.015,..,..
Tanzania,TZA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,32.333,33.053,33.776,34.5,..
Tanzania,TZA,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,39.8,38.3,37,36,..
Tanzania,TZA,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,37.461,37.075,36.7,..,..
Tanzania,TZA,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,6.868,6.622,6.419,..,..
Tanzania,TZA,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,5.015,4.953,4.892,..,..
Thailand,THA,"GNI per capita, PPP (constant 2017 international $)",NY.GNP.PCAP.PP.KD,16017.4754279213,16640.0636339356,17202.1736106978,17784.3885559374,..
Thailand,THA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,76.403,76.683,76.931,..,..
Thailand,THA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,48.448,49.2,49.949,50.692,..
Thailand,THA,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,8.9,8.4,8.1,7.7,..
Thailand,THA,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,10.676,10.513,10.344,..,..
Thailand,THA,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,7.467,7.559,7.666,..,..
Thailand,THA,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.537,1.532,1.525,..,..
Timor-Leste,TLS,"GNI per capita, PPP (constant 2017 international $)",NY.GNP.PCAP.PP.KD,4517.78461379973,4468.63492364107,4350.8101665172,4791.1754889226,..
Timor-Leste,TLS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,68.735,69.007,69.26,..,..
Timor-Leste,TLS,Urban population (% of total population),SP.URB.TOTL.IN.ZS,29.85,30.212,30.578,30.947,..
Timor-Leste,TLS,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,41.9,40.5,39.2,38.1,..
Timor-Leste,TLS,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,29.399,29.453,29.424,..,..
Timor-Leste,TLS,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,6.109,6.05,5.995,..,..
Timor-Leste,TLS,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,4.156,4.093,4.023,..,..
Togo,TGO,"GNI per capita, PPP (constant 2017 international $)",NY.GNP.PCAP.PP.KD,1504.64369166644,1518.09744305564,1558.80746263547,1603.04592001741,..
Togo,TGO,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,60.22,60.489,60.76,..,..
Togo,TGO,Urban population (% of total population),SP.URB.TOTL.IN.ZS,40.628,41.162,41.702,42.248,..
Togo,TGO,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,49.5,48.2,47,45.8,..
Togo,TGO,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,34.016,33.55,33.113,..,..
Togo,TGO,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,8.695,8.568,8.446,..,..
Togo,TGO,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,4.449,4.384,4.32,..,..
Tonga,TON,"GNI per capita, PPP (constant 2017 international $)",NY.GNP.PCAP.PP.KD,..,6729.16001746717,..,..,..
Tonga,TON,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,70.607,70.701,70.801,..,..
Tonga,TON,Urban population (% of total population),SP.URB.TOTL.IN.ZS,23.222,23.169,23.131,23.107,..
Tonga,TON,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,14.5,14.5,14.4,14.3,..
Tonga,TON,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,24.977,24.626,24.303,..,..
Tonga,TON,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,7.223,7.194,7.152,..,..
Tonga,TON,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,3.636,3.595,3.556,..,..
Trinidad and Tobago,TTO,"GNI per capita, PPP (constant 2017 international $)",NY.GNP.PCAP.PP.KD,..,26648.3501343419,..,..,..
Trinidad and Tobago,TTO,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,73.1,73.245,73.38,..,..
Trinidad and Tobago,TTO,Urban population (% of total population),SP.URB.TOTL.IN.ZS,53.25,53.205,53.184,53.187,..
Trinidad and Tobago,TTO,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,17.1,16.6,16.1,15.7,..
Trinidad and Tobago,TTO,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,13.662,13.302,12.937,..,..
Trinidad and Tobago,TTO,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,8.159,8.261,8.375,..,..
Trinidad and Tobago,TTO,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.753,1.739,1.725,..,..
Tunisia,TUN,"GNI per capita, PPP (constant 2017 international $)",NY.GNP.PCAP.PP.KD,..,10268.5140250377,..,..,..
Tunisia,TUN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,76.115,76.31,76.505,..,..
Tunisia,TUN,Urban population (% of total population),SP.URB.TOTL.IN.ZS,68.346,68.642,68.945,69.254,..
Tunisia,TUN,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,14.7,14.7,14.6,14.5,..
Tunisia,TUN,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,18.405,18.01,17.564,..,..
Tunisia,TUN,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,6.287,6.274,6.262,..,..
Tunisia,TUN,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.238,2.219,2.197,..,..
Turkey,TUR,"GNI per capita, PPP (constant 2017 international $)",NY.GNP.PCAP.PP.KD,26185.3426907272,27646.3116958379,27977.0816067536,27813.7587773577,..
Turkey,TUR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,76.86,77.161,77.437,..,..
Turkey,TUR,Urban population (% of total population),SP.URB.TOTL.IN.ZS,74.134,74.644,75.143,75.63,..
Turkey,TUR,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,10.5,9.8,9.2,8.6,..
Turkey,TUR,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,16.494,16.264,16.027,..,..
Turkey,TUR,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,5.39,5.394,5.412,..,..
Turkey,TUR,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.092,2.081,2.069,..,..
Turkmenistan,TKM,"GNI per capita, PPP (constant 2017 international $)",NY.GNP.PCAP.PP.KD,..,13615.4910306535,..,..,..
Turkmenistan,TKM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,67.835,67.956,68.073,..,..
Turkmenistan,TKM,Urban population (% of total population),SP.URB.TOTL.IN.ZS,50.728,51.153,51.593,52.048,..
Turkmenistan,TKM,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,36.4,36.7,36.6,36.3,..
Turkmenistan,TKM,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,25.37,24.615,23.831,..,..
Turkmenistan,TKM,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,7.076,7.057,7.045,..,..
Turkmenistan,TKM,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.887,2.836,2.786,..,..
Turks and Caicos Islands,TCA,"GNI per capita, PPP (constant 2017 international $)",NY.GNP.PCAP.PP.KD,..,26625.4641473594,..,..,..
Turks and Caicos Islands,TCA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,..,..,..,..,..
Turks and Caicos Islands,TCA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,92.517,92.817,93.098,93.36,..
Turks and Caicos Islands,TCA,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,..,..,..,..,..
Turks and Caicos Islands,TCA,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,..,..,..,..,..
Turks and Caicos Islands,TCA,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,..,..,..,..,..
Turks and Caicos Islands,TCA,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,..,..,..,..,..
Tuvalu,TUV,"GNI per capita, PPP (constant 2017 international $)",NY.GNP.PCAP.PP.KD,..,5575.16742646197,..,..,..
Tuvalu,TUV,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,..,..,..,..,..
Tuvalu,TUV,Urban population (% of total population),SP.URB.TOTL.IN.ZS,60.645,61.53,62.387,63.215,..
Tuvalu,TUV,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,22.2,21.5,20.9,20.2,..
Tuvalu,TUV,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,..,..,..,..,..
Tuvalu,TUV,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,..,..,..,..,..
Tuvalu,TUV,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,..,..,..,..,..
Uganda,UGA,"GNI per capita, PPP (constant 2017 international $)",NY.GNP.PCAP.PP.KD,2038.26552610452,2026.03838944589,2062.01889107226,2129.96677847435,..
Uganda,UGA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,61.986,62.516,62.973,..,..
Uganda,UGA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,22.624,23.196,23.774,24.361,..
Uganda,UGA,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,37.6,36,34.6,33.4,..
Uganda,UGA,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,39.8,38.947,38.135,..,..
Uganda,UGA,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,7.031,6.769,6.554,..,..
Uganda,UGA,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,5.242,5.095,4.955,..,..
Ukraine,UKR,"GNI per capita, PPP (constant 2017 international $)",NY.GNP.PCAP.PP.KD,11706.9440620521,12144.0137046524,12657.2883818262,13215.935703041,..
Ukraine,UKR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,71.4763414634146,71.7809756097561,71.5826829268293,..,..
Ukraine,UKR,Urban population (% of total population),SP.URB.TOTL.IN.ZS,69.154,69.246,69.352,69.473,..
Ukraine,UKR,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,7.9,7.6,7.4,7.2,..
Ukraine,UKR,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,10.3,9.4,8.7,..,..
Ukraine,UKR,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,14.7,14.5,14.8,..,..
Ukraine,UKR,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.466,1.374,1.301,..,..
United Arab Emirates,ARE,"GNI per capita, PPP (constant 2017 international $)",NY.GNP.PCAP.PP.KD,66881.30334239,67667.5298560295,67195.1440715737,67462.0953049371,..
United Arab Emirates,ARE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,77.47,77.647,77.814,..,..
United Arab Emirates,ARE,Urban population (% of total population),SP.URB.TOTL.IN.ZS,85.965,86.248,86.522,86.789,..
United Arab Emirates,ARE,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,6.6,6.6,6.5,6.4,..
United Arab Emirates,ARE,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,10.603,10.456,10.331,..,..
United Arab Emirates,ARE,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,1.398,1.429,1.47,..,..
United Arab Emirates,ARE,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.491,1.448,1.413,..,..
United Kingdom,GBR,"GNI per capita, PPP (constant 2017 international $)",NY.GNP.PCAP.PP.KD,44241.5130771303,45322.6298476485,45623.016686093,45850.6423089628,..
United Kingdom,GBR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,81.1560975609756,81.2560975609756,81.2560975609756,..,..
United Kingdom,GBR,Urban population (% of total population),SP.URB.TOTL.IN.ZS,82.886,83.143,83.398,83.652,..
